timestamp, callchains, power, resource_usage, gpu_power
2025-11-25T20:47:45.432124Z, 0xffffffffffffff80;0xffffffffc16e7aa0;0xffffffffc1880ded;0xffffffffc18931bf;0xffffffffc1818227;0xffffffffc1818a59;0xffffffffc18198f4;0xffffffffc18325df;0xffffffffc17a48cc;0xffffffffc159e1d8;0xffffffffc18cf78a;0xffffffffc184f0c7;0xffffffffc18d4a7a;0xffffffffc184e25b;0xffffffffc18d8284;0xffffffffc184ed70;0xffffffffc184f2d5;0xffffffffc185baff;0xffffffffc16446b3;0xffffffffc164c746;0xffffffffc15116b9;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de8e028;0x70e45de7d321;0x70e45de6891b;0x70e45dd263c5;0x70e45de7f5f9;0x70e45e955dad;0x70e45dcd4bde;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|0xffffffffffffff80;0xffffffffc1753679;0xffffffffc1755710;0xffffffffc1880ded;0xffffffffc18931bf;0xffffffffc17deb08;0xffffffffc17df807;0xffffffffc17dc08f;0xffffffffc18d5ed9;0xffffffffc18dcb1e;0xffffffffc1858482;0xffffffffc1858ed9;0xffffffffc18590df;0xffffffffc185b2fd;0xffffffffc16444fb;0xffffffffc164c746;0xffffffffc15116b9;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de8e028;0x70e45de981fc;0x70e45de7a1df;0x70e45e97d4ca;0x70e45e97db73;0x70e45e99c1bf;0x70e45dcc1293;0x70e45e9565ce;0x70e45dcd4bde;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|0xffffffffffffff80;0xffffffffc164832a;0xffffffffc172397f;0xffffffffc18b210f;0xffffffffc18b21c8;0xffffffffc174c8cf;0xffffffffc1753836;0xffffffffc1755710;0xffffffffc1880ded;0xffffffffc18931bf;0xffffffffc17deb08;0xffffffffc17dc416;0xffffffffc18d5ed9;0xffffffffc18dcb1e;0xffffffffc1858482;0xffffffffc1858ed9;0xffffffffc18590df;0xffffffffc1858e44;0xffffffffc186472f;0xffffffffc1870a37;0xffffffffc152d192;0xffffffffc2ae77cc;0xffffffffc2aedef0;0xffffffffc2ae92b3;0xffffffffc2ad0867;0xffffffffc2ad14cb;0xffffffffc2ad15ba;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de54704;0x70e45dd227b2;0x70e45dcfcafd;0x70e45dcd58f8;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|0xffffffffffffff80;0xffffffffc17229de;0xffffffffc172390f;0xffffffffc18b210f;0xffffffffc18b21c8;0xffffffffc174c8cf;0xffffffffc1753836;0xffffffffc1755710;0xffffffffc1880ded;0xffffffffc18931bf;0xffffffffc18770e7;0xffffffffc18d5e06;0xffffffffc18dcb1e;0xffffffffc1858482;0xffffffffc1858ed9;0xffffffffc18590df;0xffffffffc1858e44;0xffffffffc186a642;0xffffffffc152e325;0xffffffffc2ae5b56;0xffffffffc2ae7837;0xffffffffc2aedef0;0xffffffffc2ae92b3;0xffffffffc2ad0867;0xffffffffc2ad14cb;0xffffffffc2ad15ba;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de54704;0x70e45dd227b2;0x70e45dcfcafd;0x70e45dcd58f8;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|0xffffffffffffff80;0xffffffffc18b2179;0xffffffffc174c8cf;0xffffffffc1753836;0xffffffffc1755710;0xffffffffc1880ded;0xffffffffc18931bf;0xffffffffc17d1e7c;0xffffffffc17d46bb;0xffffffffc158a164;0xffffffffc158a2f1;0xffffffffc18cf78a;0xffffffffc184f0c7;0xffffffffc18d4a7a;0xffffffffc184e25b;0xffffffffc18d8284;0xffffffffc184ed70;0xffffffffc184f2d5;0xffffffffc184eb2a;0xffffffffc18723b7;0xffffffffc152fd13;0xffffffffc2b2efb8;0xffffffffc2ae9b69;0xffffffffc2ae5dca;0xffffffffc2ae7837;0xffffffffc2aedef0;0xffffffffc2ae92b3;0xffffffffc2ad0867;0xffffffffc2ad14cb;0xffffffffc2ad15ba;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de54704;0x70e45dd227b2;0x70e45dcfcafd;0x70e45dcd58f8;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|0xffffffffffffff80;0xffffffffc17228e3;0xffffffffc172390f;0xffffffffc17614ae;0xffffffffc1761b80;0xffffffffc16e7ae2;0xffffffffc17558db;0xffffffffc1880ded;0xffffffffc18931bf;0xffffffffc17d1e7c;0xffffffffc17d46bb;0xffffffffc158a164;0xffffffffc158a2f1;0xffffffffc18cf78a;0xffffffffc184f0c7;0xffffffffc18d4a7a;0xffffffffc184e25b;0xffffffffc18d8284;0xffffffffc184ed70;0xffffffffc184f2d5;0xffffffffc184eb2a;0xffffffffc18723b7;0xffffffffc152fd13;0xffffffffc2b2efb8;0xffffffffc2ae9b69;0xffffffffc2ae5dca;0xffffffffc2ae7837;0xffffffffc2aedef0;0xffffffffc2ae92b3;0xffffffffc2ad0867;0xffffffffc2ad14cb;0xffffffffc2ad15ba;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de54704;0x70e45dd227b2;0x70e45dcfcafd;0x70e45dcd58f8;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|0xffffffffffffff80;0xffffffffc1681474;0xffffffffc16e7abe;0xffffffffc17558db;0xffffffffc1880ded;0xffffffffc18931bf;0xffffffffc17d2363;0xffffffffc17d291c;0xffffffffc17d4afd;0xffffffffc18d5ed9;0xffffffffc18dcb1e;0xffffffffc1858482;0xffffffffc1858ed9;0xffffffffc18590df;0xffffffffc1858e44;0xffffffffc18724ef;0xffffffffc152fd13;0xffffffffc2b2efb8;0xffffffffc2ae9b69;0xffffffffc2ae5dca;0xffffffffc2ae7837;0xffffffffc2aedef0;0xffffffffc2ae92b3;0xffffffffc2ad0867;0xffffffffc2ad14cb;0xffffffffc2ad15ba;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de54704;0x70e45dd227b2;0x70e45dcfcafd;0x70e45dcd58f8;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|0xffffffffffffff80;0xffffffffc1723d60;0xffffffffc17614ae;0xffffffffc1761b80;0xffffffffc16e7ae2;0xffffffffc17558db;0xffffffffc1880ded;0xffffffffc18931bf;0xffffffffc17d2363;0xffffffffc17d291c;0xffffffffc17d4afd;0xffffffffc18d5ed9;0xffffffffc18dcb1e;0xffffffffc1858482;0xffffffffc1858ed9;0xffffffffc18590df;0xffffffffc1858e44;0xffffffffc18724ef;0xffffffffc152fd13;0xffffffffc2b2efb8;0xffffffffc2ae9b69;0xffffffffc2ae5dca;0xffffffffc2ae7837;0xffffffffc2aedef0;0xffffffffc2ae92b3;0xffffffffc2ad0867;0xffffffffc2ad14cb;0xffffffffc2ad15ba;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de54704;0x70e45dd227b2;0x70e45dcfcafd;0x70e45dcd58f8;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|0xffffffffffffff80;0xffffffffc175368a;0xffffffffc1755710;0xffffffffc1880ded;0xffffffffc18931bf;0xffffffffc17d2363;0xffffffffc17d291c;0xffffffffc17d4afd;0xffffffffc18d5ed9;0xffffffffc18dcb1e;0xffffffffc1858482;0xffffffffc1858ed9;0xffffffffc18590df;0xffffffffc1858e44;0xffffffffc18724ef;0xffffffffc152fd13;0xffffffffc2b2efb8;0xffffffffc2ae9b69;0xffffffffc2ae5dca;0xffffffffc2ae7837;0xffffffffc2aedef0;0xffffffffc2ae92b3;0xffffffffc2ad0867;0xffffffffc2ad14cb;0xffffffffc2ad15ba;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de54704;0x70e45dd227b2;0x70e45dcfcafd;0x70e45dcd58f8;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|0xffffffffffffff80;0xffffffffbae398fb;0xffffffffbbeec85e;0xffffffffc1525602;0xffffffffc18d1018;0xffffffffc1684289;0xffffffffc168471c;0xffffffffc172bd7e;0xffffffffc17556f8;0xffffffffc1880ded;0xffffffffc18931bf;0xffffffffc17d2363;0xffffffffc17d291c;0xffffffffc17d4afd;0xffffffffc18d5ed9;0xffffffffc18dcb1e;0xffffffffc1858482;0xffffffffc1858ed9;0xffffffffc18590df;0xffffffffc1858e44;0xffffffffc18724ef;0xffffffffc152fd13;0xffffffffc2b2efb8;0xffffffffc2ae9b69;0xffffffffc2ae5dca;0xffffffffc2ae7837;0xffffffffc2aedef0;0xffffffffc2ae92b3;0xffffffffc2ad0867;0xffffffffc2ad14cb;0xffffffffc2ad15ba;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de54704;0x70e45dd227b2;0x70e45dcfcafd;0x70e45dcd58f8;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|, 28.091948, 45.00, 24.096000
2025-11-25T20:47:45.438640Z, 0xffffffffffffff80;0xffffffffc175368a;0xffffffffc1755710;0xffffffffc1880ded;0xffffffffc1893554;0xffffffffc17a47b9;0xffffffffc159e1d8;0xffffffffc18cf78a;0xffffffffc184f0c7;0xffffffffc18d4a7a;0xffffffffc184e25b;0xffffffffc18d8284;0xffffffffc184ed70;0xffffffffc184f2d5;0xffffffffc184eb2a;0xffffffffc186b431;0xffffffffc152e50c;0xffffffffc2aded1f;0xffffffffc2ae5179;0xffffffffc2ae7837;0xffffffffc2aedef0;0xffffffffc2ae92b3;0xffffffffc2ad0867;0xffffffffc2ad14cb;0xffffffffc2ad15ba;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de54704;0x70e45dd227b2;0x70e45dcfcafd;0x70e45dcd58f8;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|0xffffffffffffff80;0xffffffffc16f5be0;0xffffffffc18b21c8;0xffffffffc174c8cf;0xffffffffc1753836;0xffffffffc1755710;0xffffffffc1880ded;0xffffffffc18931bf;0xffffffffc17deb08;0xffffffffc17df807;0xffffffffc17db7c2;0xffffffffc16c9cd9;0xffffffffc16c73c6;0xffffffffc16c9806;0xffffffffc16c9962;0xffffffffc18d5ed9;0xffffffffc18dcb1e;0xffffffffc18584d4;0xffffffffc1858ed9;0xffffffffc1858e44;0xffffffffc186fabb;0xffffffffc152ca7a;0xffffffffc2aff663;0xffffffffc2ae5350;0xffffffffc2ae7837;0xffffffffc2aedef0;0xffffffffc2ae92b3;0xffffffffc2ad0867;0xffffffffc2ad14cb;0xffffffffc2ad15ba;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de54704;0x70e45dd227b2;0x70e45dcfcafd;0x70e45dcd58f8;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|, 26.267694, 333.33, 24.096000
2025-11-25T20:47:45.443899Z, , 23.118261, 550.00, 24.096000
2025-11-25T20:47:45.450471Z, 0xffffffffffffff80;0xffffffffbae398fb;0xffffffffbbeec85e;0xffffffffc1525602;0xffffffffc18d1018;0xffffffffc1684289;0xffffffffc168471c;0xffffffffc172bd7e;0xffffffffc17556f8;0xffffffffc1880ded;0xffffffffc18931bf;0xffffffffc18d5ed9;0xffffffffc18dcb1e;0xffffffffc1858482;0xffffffffc1858ed9;0xffffffffc18590df;0xffffffffc1858e44;0xffffffffc186ee5b;0xffffffffc152d8ca;0xffffffffc2afd632;0xffffffffc2affc93;0xffffffffc2ae5350;0xffffffffc2ae7837;0xffffffffc2aedef0;0xffffffffc2ae92b3;0xffffffffc2ad0867;0xffffffffc2ad14cb;0xffffffffc2ad15ba;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de54704;0x70e45dd227b2;0x70e45dcfcafd;0x70e45dcd58f8;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|0xffffffffffffff80;0xffffffffbade6655;0xffffffffbadecf37;0xffffffffbadf64fe;0xffffffffbadfcc14;0xffffffffbadd91c2;0xffffffffbaddc0a2;0xffffffffbbee41dd;0xffffffffbbee4709;0xffffffffc2acd268;0xffffffffc2b405cd;0xffffffffc2b40f34;0xffffffffc2b3d7fe;0xffffffffc2afd9e3;0xffffffffc2affc93;0xffffffffc2ae5350;0xffffffffc2ae7837;0xffffffffc2aedef0;0xffffffffc2ae92b3;0xffffffffc2ad0867;0xffffffffc2ad14cb;0xffffffffc2ad15ba;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de54704;0x70e45dd227b2;0x70e45dcfcafd;0x70e45dcd58f8;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|0xffffffffffffff80;0xffffffffbace7393;0xffffffffc2acd1b9;0xffffffffc2b405cd;0xffffffffc2b40f34;0xffffffffc2b3d7fe;0xffffffffc2afd9e3;0xffffffffc2affc93;0xffffffffc2ae5350;0xffffffffc2ae7837;0xffffffffc2aedef0;0xffffffffc2ae92b3;0xffffffffc2ad0867;0xffffffffc2ad14cb;0xffffffffc2ad15ba;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de54704;0x70e45dd227b2;0x70e45dcfcafd;0x70e45dcd58f8;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|, 36.080901, 1200.00, 24.096000
2025-11-25T20:47:45.455698Z, , 27.834457, 1200.00, 24.096000
2025-11-25T20:47:45.460958Z, , 20.300772, 1300.00, 24.096000
2025-11-25T20:47:45.466183Z, , 22.162908, 0.00, 24.096000
2025-11-25T20:47:45.471802Z, 0xffffffffffffff80;0xffffffffbade65c0;0xffffffffbadf64fe;0xffffffffbadfcc14;0xffffffffbadd91c2;0xffffffffbaddc0a2;0xffffffffbbee41dd;0xffffffffbbee4709;0xffffffffc2acd268;0xffffffffc2b405cd;0xffffffffc2b40f34;0xffffffffc2b3d7fe;0xffffffffc2afd9e3;0xffffffffc2affc93;0xffffffffc2ae5350;0xffffffffc2ae7837;0xffffffffc2aedef0;0xffffffffc2ae92b3;0xffffffffc2ad0867;0xffffffffc2ad14cb;0xffffffffc2ad15ba;0xffffffffbb1dde74;0xffffffffbac83f9e;0xffffffffbbed678e;0xffffffffbaa0012b;0xfffffffffffffe00;ioctl;0x70e45de54704;0x70e45dd227b2;0x70e45dcfcafd;0x70e45dcd58f8;0x70e45dd146d2;cuInit;init();_dl_init;_dl_start_user;|, 23.194601, 100.00, 24.096000
2025-11-25T20:47:45.477046Z, , 23.281028, 100.00, 24.096000
2025-11-25T20:47:45.482604Z, 0xfffffffffffffe00;__vfscanf_internal;_IO_sscanf;0x70e45d4d2390;0x70e45d4cedf5;0x70e45d354b9d;0x70e45d3051ab;cuptiActivityRegisterCallbacks;init();_dl_init;_dl_start_user;|, 21.368173, 0.00, 24.096000
